,Article ID,Article Name,Paragraph,Original,English,Google,Gemini,ChatGPT,English - Google,English - Gemini,English - ChatGPT
180,10,Ge Shalva Papuashvili,47,"ევროპის დღის იდეაში ჩადებული საწყისი ევროპული მისწრაფებებიდან გადახვევამ ევროკავშირი მიიყვანა იმ მდგომარეობამდე, როდესაც საქართველოს მიმართ მისი პოლიტიკა დაყვანილია ძალადობის, სიძულვილის ენისა და რადიკალიზმის მხარდაჭერამდე. გასულ წელს, ორჯერ, წერილობით მოგმართეთ მოწოდებით, დაგეგმოთ სიძულვილის ენის და ძალადობის გახშირებული ფაქტები, თუმცა უშედეგოდ. ძალადობისა და რადიკალიზმის პოლიტიკურად მოტივირებული წაყრუების მძიმე შედეგები, ყველაზე კარგად, გასული წლის 4 ოქტომბერს გამოჩნდა, როდესაც ევროკავშირის პრესსპიკერის ცნობილი განცხადებით ძალადობისთვის რიტორიკული მწვანე შუქის ანთებამ, რადიკალური ჯგუფები, პრეზიდენტის სასახლის შტურმზე წაიყვანა. მას შემდეგ, უკვე შვიდ თვეზე მეტი ხნის განმავლობაში, არც ერთ ევროპელ მაღალჩინოსანს საჯაროდ არ დაუგმია გადატრიალების ეს მცდელობა, თითქოს, ძალადობრივი გადატრიალებები ევროპულ პოლიტიკაში ნორმალური პრაქტიკა იყოს.","Deviation from the original European aspirations, enshrined in the very idea of Europe Day, brought the European Union to the point where its policies towards Georgia have narrowed down to supporting violence, hate speech, and radicalism. Last year, I addressed you twice with a call to condemn hate speech and violence, but in vain. The grave consequences of the politically biased policy of turning a blind eye on violence and radicalism, most notoriously evident in EU press-speaker giving a rhetorical carte blanche to violence, led to a radical group’s attack on the Presidential Palace on October 4 last year. Since then, for already more than seven long months, not a single European official has publicly condemned the coup, as if violent coups were normal practice of European politics.","The deviation from the original European aspirations embedded in the idea of ​​Europe Day has led the European Union to a situation where its policy towards Georgia has been reduced to supporting violence, hate speech and radicalism. Last year, we wrote to you twice with a call to plan for the increased incidence of hate speech and violence, but to no avail. The grave consequences of the politically motivated suppression of violence and radicalism were best seen on October 4 of last year, when the EU spokesperson’s famous statement, giving a rhetorical green light for violence, led radical groups to storm the presidential palace. Since then, for more than seven months, not a single senior European official has publicly condemned this coup attempt, as if violent coups were normal practice in European politics.","The deviation from the initial European aspirations embedded in the idea of Europe Day has brought the European Union to a state where its policy toward Georgia is reduced to supporting violence, hate speech, and radicalism. Last year, twice, I addressed you in writing with a call to condemn the frequent instances of hate speech and violence, yet to no avail. The severe consequences of politically motivated turning a blind eye to violence and radicalism were most evident on October 4 of last year, when the rhetorical green light given to violence by the EU spokesperson’s well-known statement led radical groups to storm the Presidential Palace. Since then, for more than seven months now, not a single high-ranking European official has publicly condemned this coup attempt, as if violent coups were a normal practice in European politics.","The deviation from the original European aspirations embedded in the idea of Europe Day has brought the European Union to a point where its policy toward Georgia has been reduced to support for violence, hate speech, and radicalism. Last year, I addressed you twice in writing, urging you to address the increasing incidents of hate speech and violence, but to no avail. The grave consequences of the politically motivated overlooking of violence and radicalism were most clearly seen on October 4 of last year, when the well-known statement by the EU spokesperson gave a rhetorical green light to violence, leading radical groups to storm the presidential palace. Since then, for more than seven months, not a single European senior official has publicly condemned this attempted coup, as if violent coups were a normal practice in European politics.",,,
181,10,Ge Shalva Papuashvili,48,"საქართველოსთან დაკავშირებით გაკეთებული უკანასკნელი მიუღებელი და ჩვენი ხალხის მიმართ მუქარის შემცველი განცხადებები, თითქოს ქვეყანა „ბნელ წარსულს“ უბრუნდება, კიდევ ერთხელ წარმოაჩენს, რამდენად არასწორია ევროკავშირის ამჟამინდელი პოლიტიკა. თუმცა რეალობას ქართველი ხალხის პერსპექტივიდან თუ შევხედავთ, შესაძლოა, თავად ევროპა მიდიოდეს იმ ბნელი წარსულისკენ, რომლის თავიდან აცილებასაც რობერ შუმანი და მისი თაობის სხვა დიდი მოღვაწეები ცდილობდნენ.","Unacceptable recent remarks about Georgia going to its ‘dark past’, with an implicit menace against our people, epitomize the wrongness of EU’s current policies. However, as seen from the perspective of Georgian people, Europe itself may be heading towards its dark past indeed, which Robert Schuman and other great women and men of his generation tried to never repeat.","The latest unacceptable and threatening statements made about Georgia, as if the country is returning to its “dark past,” once again demonstrate how wrong the current policy of the European Union is. However, if we look at reality from the perspective of the Georgian people, it may be that Europe itself is heading towards the dark past that Robert Schuman and other great figures of his generation tried to avoid.","The latest unacceptable and threatening statements made regarding Georgia, suggesting that the country is returning to a “dark past,” once again highlight how misguided the European Union’s current policy is. However, if we view reality from the perspective of the Georgian people, it may be Europe itself that is heading toward the very dark past that Robert Schuman and other great figures of his generation sought to prevent.","The latest unacceptable statements made regarding Georgia, which contain threats against our people and suggest that the country is returning to a “dark past,” once again demonstrate how misguided the European Union’s current policy is. However, if we look at reality from the perspective of the Georgian people, it may be that Europe itself is heading toward that dark past which Robert Schuman and other great figures of his generation sought to prevent.",,,
182,10,Ge Shalva Papuashvili,49,"საქართველოს აქვს სამომავლო გზის მკაფიო შეთავაზება. აგრესიული რიტორიკის შეწყვეტა, მავნე პოლიტიკის გადახედვა და უსამართლო რეზოლუციების გაუქმება არის ის, რაც გახსნიდა გზას ნამდვილი დიალოგისთვის, გონივრულობისთვის და ერთიანობისთვის, რაც არის კიდეც ევროპის დღის თავდაპირველი სულისკვეთება.","Georgia offers a very clear path forward. Halting current offensive rhetoric, rectifying damaging policies, and retracting unfair resolutions can pave the way to a genuine dialogue, prudence, and unity, which reflect indeed the original spirit of Europe Day.","Georgia has a clear offer of a way forward. Cessation of aggressive rhetoric, revision of harmful policies, and repeal of unjust resolutions are what would pave the way for genuine dialogue, reason, and unity, which is the original spirit of Europe Day.","Georgia has a clear proposal for the path forward. Ceasing aggressive rhetoric, reconsidering harmful policies, and annulling unfair resolutions are what would pave the way for genuine dialogue, rationality, and unity, which is indeed the original spirit of Europe Day.","Georgia has a clear proposal for the path ahead. Ending aggressive rhetoric, revising harmful policies, and repealing unjust resolutions are what would open the way for genuine dialogue, reasonableness, and unity, which is indeed the original spirit of Europe Day.",,,
183,10,Ge Shalva Papuashvili,50,"თუ გვინდა, რომ ევროპის დღემ შეინარჩუნოს თავისი მნიშვნელობა, მაშინ ის კვლავ უნდა ნიშნავდეს იმას, რასაც თავდაპირველად წარმოადგენდა - მშვიდობას, თანამშრომლობას და ერთიანობას, დაფუძნებულს ერების და მათი იდენტობის პატივისცემაზე“, - ნათქვამია პაპუაშვილის წერილში.","If Europe Day is to retain its meaning, it must once again stand for what it originally embodied: peace, cooperation, and unity grounded in respect for nations and their identities”, reads the letter.","""If we want Europe Day to retain its meaning, then it must once again mean what it originally represented - peace, cooperation and unity, based on respect for nations and their identities,"" Papuashvili's letter states.","""If we want Europe Day to maintain its significance, then it must once again mean what it originally represented – peace, cooperation, and unity, based on respect for nations and their identity,"" reads Papuashvili's letter.","“If we want Europe Day to retain its significance, then it must once again mean what it originally stood for — peace, cooperation, and unity, based on respect for nations and their identities,” Papuashvili’s letter states.",,,
184,10,Water Polo,1,წყალბურთი | საქართველოს ნაკრებმა თურქეთი დაამარცხა და მსოფლიო თასისკენ დიდი ნაბიჯი გადადგა #1TVSPORT,Water Polo: Georgia beats Turkey and takes stride towards World Cup #1TVSPORT,Water polo | Georgian national team defeated Turkey and took a big step towards the World Cup #1TVSPORT,Water Polo | The Georgian national team defeated Turkey and took a big step towards the World Cup #1TVSPORT,Water Polo | Georgia’s national team defeated Turkey and took a big step toward the World Cup #1TVSPORT,,,
185,10,Water Polo,2,საქართველოს წყალბურთელთა ნაკრებმა მსოფლიო თასის საკვალიფიკაციო ეტაპის მერვედფინალური მატჩი თურქეთთან გამართა და 19:12 გაიმარჯვა. ეს იყო ღირსეული რევანში ამავე ნაკრებთან ჯგუფურ ეტაპზე დამარცხებისთვის.,The Georgian national water polo team faced Turkey in the round of 16 of the World Cup qualifiers and won 19–12. It was a thoroughly deserved act of revenge for their defeat by the same side in the group stage.,The Georgian water polo team played a round of 16 match of the World Cup qualifying round against Turkey and won 19:12. This was a worthy revenge for the defeat against the same team in the group stage.,The Georgian national water polo team played the Round of 16 match of the World Cup qualification stage against Turkey and won 19:12. This was a worthy revenge for the defeat against the same team in the group stage.,The Georgian water polo national team played its round-of-16 match in the World Cup qualification stage against Turkey and won 19:12. This was a worthy revenge for the loss to the same team in the group stage.,,,
186,10,Water Polo,3,"ამ მოგებით ქართველები მეოთხედფინალში გავიდნენ, სადაც მათი მეტოქე მოგვიანებით გაირკვევა (კანადა-უკრაინას შორის გამარჯვებული). მსოფლიო თასზე მოსახვედრად საქართველოს ნაკრებს კიდევ ორი შეხვედრის მოგება სჭირდება – მეოთხედფინალის და ნახევარფინალის. მსოფლიო თასის სუპერფინალის საგზურს ორი ფინალისტი მიიღებს.","The victory sends Georgia through to the quarter-finals, where their opponents will be determined in due course, the winner of the Canada–Ukraine tie. To secure a place at the World Cup, Georgia must win two more matches: the quarter-final and the semi-final, with berths at the tournament awarded to both finalists.","With this win, the Georgians advanced to the quarterfinals, where their opponent will be determined later (the winner between Canada and Ukraine). To qualify for the World Cup, the Georgian team needs to win two more matches – the quarterfinals and the semifinals. Two finalists will qualify for the World Cup Super Final.","With this victory, the Georgians advanced to the quarterfinals, where their opponent will be determined later (the winner between Canada and Ukraine). To qualify for the World Cup, the Georgian national team needs to win two more matches – the quarterfinal and the semifinal. The two finalists will secure a spot in the World Cup Super Final.","With this win, the Georgians advanced to the quarterfinals, where their opponent will be determined later (the winner of Canada vs. Ukraine). To qualify for the World Cup, the Georgian national team still needs to win two more matches — the quarterfinal and the semifinal. The two finalists will earn tickets to the World Cup super final.",,,
187,10,Water Polo,4,წყალბურთში 2026 წლის მსოფლიო თასი 22-26 ივლისს ავსტრალიაში გაიმართება.,The 2026 Water Polo World Cup takes place in Australia from July 22 to 26.,The 2026 Water Polo World Cup will be held in Australia from July 22-26.,The 2026 Water Polo World Cup will be held in Australia from July 22 to 26.,The 2026 Water Polo World Cup will be held in Australia from July 22 to 26.,,,
188,11,Ge Khatia Dekanoidze,1,"ხატია დეკანოიძე - თუ შევხედავთ, რა ხდება სომხეთში, ნახავთ, რომ ფუნქცია, რაც საქართველოს ჰქონდა, ყოფილიყო რეგიონის ლიდერი, აღარ არსებობს - ივანიშვილის დანაშაულის და „ანტი ქართული ოცნების“ გამო კარგავს საქართველო ამ ფუნქციას (06.05.2026, 12:00)","Khatia Dekanoidze - If we look at what is happening in Armenia, we will see that the function that Georgia had, to be the leader of the region, no longer exists - due to Ivanishvili's crimes and the ""anti-Georgian Dream"", Georgia is losing this function (06.05.2026, 12:09)","Khatia Dekanoidze - If we look at what is happening in Armenia, we will see that the function that Georgia had, to be the leader of the region, no longer exists - Georgia is losing this function due to Ivanishvili's crimes and the ""Anti-Georgian Dream"" (06.05.2026, 12:00)","Khatia Dekanoidze - If we look at what is happening in Armenia, you will see that the role Georgia had to be the regional leader no longer exists - Georgia is losing this role due to Ivanishvili's crime and the ""Anti-Georgian Dream"" (06.05.2026, 12:00)","Khati Dekanoidze - If we look at what is happening in Armenia, you will see that the function Georgia had—to be the leader of the region—no longer exists - because of Ivanishvili’s crime and the “anti-Georgian Dream,” Georgia is losing this function (06.05.2026, 12:00)",,,
189,11,Ge Khatia Dekanoidze,2,"დღეს ივანიშვილმა და „ანტი ქართულმა ოცნებამ“ საქართველოს დააკარგვინა გრძელვადიანი მშვიდობის, განვითარების, პროგრესისა და ეკონომიკური კეთილდღეობის ფუნქცია. ქართველ ხალხს დააკარგვინა კეთილდღეობის და გამდიდრების შესაძლებლობა, ევროინტეგრაციის შესაძლებლობა. ეს არის ისტორიული დანაშაული,- ამის შესახებ „ნაციონალური მოძრაობის“ ერთ-ერთმა ლიდერმა ხატია დეკანოიძემ განაცხადა.","Today, Ivanishvili and the “Anti-Georgian Dream” have deprived Georgia of the function of long-term peace, development, progress and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and enrichment, the opportunity for European integration. This is a historical crime, - said Khatia Dekanoidze, one of the leaders of the National Movement.","Today, Ivanishvili and the ""Anti-Georgian Dream"" have deprived Georgia of the function of long-term peace, development, progress and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and enrichment, the opportunity for European integration. This is a historical crime, - said Khatia Dekanoidze, one of the leaders of the ""National Movement"".","Today, Ivanishvili and the ""Anti-Georgian Dream"" have caused Georgia to lose its role in long-term peace, development, progress, and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and wealth, as well as the opportunity for European integration. This is a historical crime,"" stated Khatia Dekanoidze, one of the leaders of the National Movement.","Today, Ivanishvili and the “anti-Georgian Dream” deprived Georgia of the function of long-term peace, development, progress, and economic prosperity. They deprived the Georgian people of the opportunity for prosperity and enrichment, and of the opportunity for European integration. This is a historical crime,” said Khatia Dekanoidze, one of the leaders of the “United National Movement.”",,,
190,11,Ge Khatia Dekanoidze,3,"მან საზოგადოებას 22 წლის წინ 6 მაისს აჭარის „რუსეთისა და დესპოტის მმართველობისგან გათავისუფლება“ მიულოცა და აღნიშნა, რომ სწორედ ამ დღეს დაიწყო ახალი ფურცელი საქართველოს ისტორიაში, რომელიც გულისხმობდა რეგიონის ლიდერობას.","She congratulated the public on the “liberation of Adjara from Russian and despotic rule” 22 years ago on May 6 and noted that on this day a new page began in the history of Georgia, which meant the leadership of the region.","He congratulated the public on the ""liberation of Adjara from Russian and despotic rule"" 22 years ago on May 6, noting that on this day a new page in the history of Georgia began, which meant the leadership of the region.","He congratulated the public on the ""liberation of Adjara from the rule of Russia and the despot"" 22 years ago on May 6, and noted that this very day marked the beginning of a new chapter in Georgia's history, which signified the region's leadership.","He congratulated the public 22 years ago on May 6 on the “liberation of Adjara from Russian and despotic rule” and noted that it was on this day that a new chapter began in Georgia’s history, one that implied the region’s leadership.",,,
191,11,Ge Khatia Dekanoidze,4,"„გილოცავთ საქართველოს უახლეს ისტორიაში ერთ-ერთ ყველაზე გამორჩეულ თარიღს- საქართველოში აჭარის დაბრუნებას. 22 წლის წინ საქართველოს უახლეს ისტორიაში ზუსტად 6 მაისს მოხდა ერთ-ერთი უმნიშვნელოვანესი მოვლენა, როდესაც საქართველოს გულში დაბრუნდა აჭარა, გათავისუფლდა რუსული მმართველობისგან, გათავისუფლდა დესპოტის მმართველობისგან და დაიწყო პრეზიდენტ მიხეილ სააკაშვილთან, მის გუნდთან ერთად, მრავალ გულმხურვალე პატრიოტთან ერთად ძალიან მნიშვნელოვანი აღმასვლა და დიახ, საქართველომ დაიწყო ახალი ფურცელი, რომელიც გულისხმობდა რეგიონის ლიდერობას, განვითარებას ტექნოლოგიებში, განათლებაში, აღმოსავლეთ ევროპის გაფართოების კონტექსტში, აშშ-ისთან სტრატეგიული პარტნიორობის კონტექსტში, რაც იყო ჩვენი ერის ნამდვილად ისტორიული მისია. ეს იყო დღე, როდესაც ჩვენ სრულიად სხვა სახელმწიფოებრივ განვითარებაზე გადავედით და ჩვენმა გუნდმა შეძლო ნამდვილად საქართველოს მოეპოვებინა რეგიონული ლიდერის ფუნქცია. დღეს ივანიშვილმა და „ანტი ქართულმა ოცნებამ“ საქართველოს დააკარგვინა გრძელვადიანი მშვიდობის, განვითარების, პროგრესისა და ეკონომიკური კეთილდღეობის ფუნქცია. ქართველ ხალხს დააკარგვინა კეთილდღეობის და გამდიდრების შესაძლებლობა, ევროინტეგრაციის შესაძლებლობა. ეს არის ისტორიული დანაშაული და თუ შევხედავთ, რა ხდება ჩვენს მეზობელ სომხეთში და მინდა მათ ვუსურვო ძალიან დიდი წარმატება, ნახავთ რომ ის ფუნქცია, რომელიც საქართველოს ჰქონდა, ყოფილიყო რეგიონის ლიდერი, ჰქონოდა ძალიან ბევრი მდგრადი მშვიდობის პროექტები, ეს ფუნქცია აღარ არსებობს. სომხეთში უკანასკნელ დღეებში განვითარებული მოვლენები არ არის მხოლოდ ევროკავშირის, აშშ-ის ან კანადის პოლიტიკური მხარდაჭერა ჩვენი მეზობლების მიმართ, ეს არის საინვესტიციო პროექტები, რომელიც ნამდვილად გულისხმობს გრძელვადიან მშვიდობას. ჩვენ ასეთი პროექტები მრავლად გვქონდა, მათ შორის, მიხეილ სააკაშვილი, რომელიც დღეს პოლიტიკური პატიმარია, იყო უშუალოდ ჩართული ბათუმის ტექნოლოგიური უნივერსიტეტის განვითარებაში, მშენებლობაში და მე თვითონ ძალიან ამაყი ვარ, რომ მონაწილეობას ვიღებდი ამ ტექნოლოგიური უნივერსიტეტის მშენებლობაში. ეს უნივერსიტეტი უნდა გამხდარიყო ნამდვილად საქართველოს ერთ-ერთი მნიშვნელოვანი ჰაბი განათლების, ტექნოლოგიების, ახალი საკომუნიკაციო სისტემების და ახალი განათლების ეტაპზე გადასვლის შესაძლებლობა. სომხეთში რაც ხდებოდა, ეს არ არის მხოლოდ პოლიტიკური მხარდაჭერა, ეს არის ეკონომიკური მხარდაჭერა, რომელიც უზრუნველყოფს გრძელვადიან მშვიდობას. ყველა ადამიანი, რომელიც ჩართული იყო საქართველოს განვითარების უმნიშვნელოვანეს ეტაპებზე, დღეს ადევნებს თვალყურს თუ როგორ კარგავს ქვეყანა ივანიშვილის დანაშაულის გამო, „ანტი ქართული ოცნების“ გამო ამ ფუნქციას. 400 მილიარდი ინვესტიცია, სამხედრო ტექნოლოგიური თანამშრომლობა საფრანგეთთან, ამერიკის შეერთებულ შტატებთან, ენერგეტიკული უსაფრთხოების პროექტები, ყველაზე მნიშვნელოვანი ახალი დერეფანი, რომელზეც საუბრობს ახლა ევროკომისია, ევროკავშირი, აშშ და კანადა, უდიდესი ინვესტიციები, რომლებიც არის მშვიდობის, მდგრადი განვითარების და პროგრესის ერთ-ერთი ყველაზე მნიშვნელოვანი სფერო, ამას კარგავს საქართველო“, - განაცხადა დეკანოიძემ.","""Congratulations on one of the most significant dates in the recent history of Georgia - the return of Adjara to Georgia. 22 years ago, on May 6, one of the most important events took place in the recent history of Georgia, when Adjara returned to the heart of Georgia, was freed from Russian rule, was freed from the rule of a despot, and began a very significant rise together with President Mikheil Saakashvili, his team, and many patriots. And yes, Georgia began a new page, which meant regional leadership, development in technologies, education, in the context of Eastern European expansion, in the context of a strategic partnership with the United States, which was a truly historic mission of our nation. This was the day when we moved to a completely different state development and our team was able to truly establish Georgia as a regional leader. Today, Ivanishvili and the ""Anti-Georgian Dream"" have made Georgia lose the function of long-term peace, development, progress, and economic prosperity. The Georgian people have been deprived of the opportunity for prosperity and enrichment, the opportunity for European integration. This is a historical crime, and if we look at what is happening in our neighboring Armenia, and I want to wish them great success, you will see that the function that Georgia had, to be a leader in the region, to have many sustainable peace projects, this function no longer exists. The events that have developed in Armenia in recent days are not just political support from the European Union, the USA or Canada towards our neighbors, these are investment projects that really mean long-term peace. We had many such projects, including Mikheil Saakashvili, who is now a political prisoner, was directly involved in the development and construction of the Batumi Technological University, and I myself am very proud to have participated in the construction of this technological university. This university should have become one of the most important hubs of Georgia in education, technologies, new communication systems and the possibility of moving to a new stage of education. What was happening in Armenia is not just political support, it is economic support that ensures long-term peace. Everyone who was involved in the most important stages of Georgia’s development is now watching how the country is losing this function due to Ivanishvili’s crimes, due to the “anti-Georgian Dream”. 400 billion investments, military-technological cooperation with France, the United States, energy security projects, the most important new corridor that the European Commission, the European Union, the United States and Canada are now talking about, huge investments that are one of the most important areas of peace, sustainable development and progress, Georgia is losing this,” Dekanoidze said.","""Congratulations on one of the most significant dates in the recent history of Georgia - the return of Adjara to Georgia. 22 years ago, on May 6, one of the most important events in the recent history of Georgia took place, when Adjara returned to the heart of Georgia, was freed from Russian rule, was freed from the rule of a despot, and began a very significant rise together with President Mikheil Saakashvili, his team, and many ardent patriots. And yes, Georgia began a new page, which meant regional leadership, development in technologies, education, in the context of Eastern European expansion, in the context of a strategic partnership with the United States, which was a truly historic mission of our nation. This was the day when we moved to a completely different state development and our team was able to truly establish Georgia as a regional leader. Today, Ivanishvili and the ""Anti-Georgian Dream"" have made Georgia lose the long-term hope of peace, development, progress, and economic The function of prosperity. The Georgian people were deprived of the opportunity for prosperity and enrichment, the opportunity for European integration. This is a historical crime, and if we look at what is happening in our neighboring Armenia, and I want to wish them great success, you will see that the function that Georgia had, to be a leader in the region, to have many sustainable peace projects, this function no longer exists. The events that have developed in Armenia in recent days are not just political support from the European Union, the USA or Canada towards our neighbors, these are investment projects that really mean long-term peace. We had many such projects, including Mikheil Saakashvili, who is now a political prisoner, was directly involved in the development and construction of the Batumi Technological University, and I myself am very proud to have participated in the construction of this technological university. This university should have become one of the most important hubs of Georgia in education, technologies, new communication systems and the possibility of moving to a new stage of education. ""What was happening in Armenia is not just political support, it is economic support that ensures long-term peace. Everyone who was involved in the most important stages of Georgia's development is watching today how the country is losing this function due to Ivanishvili's crime, due to the ""anti-Georgian Dream"". 400 billion investments, military-technological cooperation with France, the United States, energy security projects, the most important new corridor that the European Commission, the European Union, the United States and Canada are now talking about, huge investments that are one of the most important areas of peace, sustainable development and progress, Georgia is losing this,"" Dekanoidze said.","“I congratulate you on one of the most distinguished dates in Georgia's recent history—the return of Adjara to Georgia. Exactly 22 years ago, on May 6, one of the most significant events in Georgia's recent history took place, when Adjara returned to the heart of Georgia, was liberated from Russian rule, liberated from the rule of a despot, and together with President Mikheil Saakashvili, his team, and many fervent patriots, a very important ascent began. And yes, Georgia started a new chapter, which implied regional leadership, development in technology and education, in the context of Eastern European enlargement, and in the context of a strategic partnership with the USA, which was truly our nation's historical mission. This was the day when we transitioned to a completely different state development, and our team truly managed to secure the role of regional leader for Georgia.

Today, Ivanishvili and the ‘Anti-Georgian Dream’ have caused Georgia to lose its role in long-term peace, development, progress, and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and wealth, and the opportunity for European integration. This is a historical crime, and if we look at what is happening in our neighbor Armenia—and I want to wish them great success—you will see that the role Georgia once had, to be a regional leader and to have many sustainable peace projects, no longer exists. The events unfolding in Armenia in recent days are not just about political support from the EU, USA, or Canada for our neighbors; these are investment projects that truly imply long-term peace.

We had many such projects; among them, Mikheil Saakashvili, who is now a political prisoner, was directly involved in the development and construction of the Batumi Technological University, and I myself am very proud that I participated in the construction of this technological university. This university was meant to truly become one of Georgia's important hubs for education, technology, new communication systems, and the opportunity to transition to a new stage of education. What has been happening in Armenia is not just political support; it is economic support that ensures long-term peace. Everyone who was involved in the most important stages of Georgia's development is today watching how the country is losing this role due to Ivanishvili's crime, due to the ‘Anti-Georgian Dream.’ 400 billion in investment, military-technological cooperation with France and the United States, energy security projects, the most important new corridor that the European Commission, EU, USA, and Canada are now talking about, massive investments that are one of the most important areas for peace, sustainable development, and progress—Georgia is losing all of this,” Dekanoidze stated.","“Congratulations on one of the most outstanding dates in Georgia’s modern history — the return of Adjara to Georgia. Twenty-two years ago, on exactly May 6, one of the most important events in Georgia’s modern history took place, when Adjara returned to the heart of Georgia, was freed from Russian rule, freed from the rule of a despot, and, together with President Mikheil Saakashvili, his team, and many ardent patriots, began a very important ascent. And yes, Georgia began a new chapter, which meant regional leadership, development in technology and education, in the context of Eastern Europe’s expansion, in the context of strategic partnership with the United States — which was truly our nation’s historic mission. It was a day when we moved to a completely different level of state development, and our team managed to ensure that Georgia truly acquired the function of a regional leader. Today, Ivanishvili and the ‘anti-Georgian Dream’ have deprived Georgia of the function of long-term peace, development, progress, and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and enrichment, and of the opportunity for European integration. This is a historic crime, and if we look at what is happening in our neighboring Armenia — and I want to wish them great success — you will see that the function Georgia had, to be a regional leader and to have many sustainable peace projects, no longer exists. What has been happening in Armenia in recent days is not only political support from the European Union, the United States, or Canada for our neighbors; these are investment projects that truly imply long-term peace. We had many such projects, including the Batumi Technological University, in the development and construction of which Mikheil Saakashvili, who is today a political prisoner, was directly involved, and I myself am very proud to have taken part in the construction of this technological university. This university was supposed to become truly one of Georgia’s important hubs for education, technology, new communication systems, and the transition to a new stage of education. What is happening in Armenia is not only political support; it is economic support that ensures long-term peace. Every person who was involved in the most important stages of Georgia’s development is now watching as the country loses this function because of Ivanishvili’s crime, because of the ‘anti-Georgian Dream.’ Georgia is losing 400 billion in investment, military-technological cooperation with France and the United States, energy security projects, the most important new corridor that the European Commission, the European Union, the United States, and Canada are now talking about, and the huge investments that are one of the most important areas of peace, sustainable development, and progress — Georgia is losing all of this,” Dekanoidze said.",,,
192,12,Ge Irakli Kupradze,1,"ირაკლი კუპრაძე - ანტიქართული „ოცნების“ მიერ თავდაცვის მინისტრის ჩაყვანა ანაკლიის ცარიელ სანაპიროზე, სადაც არაფერი მიმდინარეობს, ფოტოსესია და მინისტრების წრეზე სიარული, არის სასაცილო პროპაგანდა, რომელსაც არ დავიჯერებთ! (07.05.2026, 13:56)","Irakli Kupradze - Yesterday’s photoshoot by the anti-Georgian Dream, taking the Defense Minister to the empty Anaklia coast, where no work is being done, and the Georgian Dream minister walking around in a circle is ridiculous propaganda that Georgian citizens will not believe (07.05.2026, 14:14)","Irakli Kupradze - The anti-Georgian ""Dream"" taking the Minister of Defense to the empty Anaklia beach, where nothing is happening, a photo shoot and walking around the circle of ministers, is ridiculous propaganda that we will not believe! (07.05.2026, 13:56)","Irakli Kupradze - The anti-Georgian ""Dream"" taking the Minister of Defense to the empty shore of Anaklia, where nothing is happening, the photoshoot and ministers walking in circles, is ridiculous propaganda that we will not believe! (07.05.2026, 13:56)","Irakli Kupradze - The anti-Georgian “Dream” bringing the Defense Minister to the empty beach of Anaklia, where nothing is happening, for a photo session and a ministerial walk in a circle, is ridiculous propaganda that we will not believe! (07.05.2026, 13:56)",,,
193,12,Ge Irakli Kupradze,2,"ანტიქართული „ოცნების“ მიერ, გუშინ, თავდაცვის მინისტრის ჩაყვანა ანაკლიის ცარიელ სანაპიროზე, სადაც არანაირი სამუშაოები არ მიმდინარეობს, ფოტოსესია და „ქართული ოცნების“ მინისტრის წრეზე სიარული, არის სასაცილო პროპაგანდა, რომელსაც საქართველოს მოქალაქეები არ დავიჯერებთ, - ამის შესახებ „ლელო-ძლიერი საქართველოს“ გენერალურმა მდივანმა, ირაკლი კუპრაძემ ბრიფინგზე განაცხადა.","Yesterday’s photoshoot by the anti-Georgian Dream, taking the Defense Minister to the empty Anaklia coast, where no work is being done, and the Georgian Dream minister walking around in a circle is ridiculous propaganda that Georgian citizens will not believe, - the Secretary General of Lelo-Strong Georgia, Irakli Kupradze, stated at the briefing.","The anti-Georgian ""Dream"" party's yesterday's photoshoot of the Defense Minister on the empty Anaklia beach, where no work is being done, and the ""Georgian Dream"" minister walking around in a circle is ridiculous propaganda that Georgian citizens will not believe, - Irakli Kupradze, the Secretary General of ""Lelo-Strong Georgia"", stated at a briefing.","""The anti-Georgian 'Dream' taking the Minister of Defense to the empty shore of Anaklia yesterday, where no work is being carried out, the photo session, and the 'Georgian Dream' minister walking in circles is ridiculous propaganda that we, the citizens of Georgia, will not believe,"" stated Irakli Kupradze, General Secretary of ""Lelo-Strong Georgia,"" at a briefing.","The anti-Georgian “Dream” bringing the Defense Minister yesterday to the empty beach of Anaklia, where no work is underway, for a photo session and the “Georgian Dream” minister’s walk in circles is ridiculous propaganda that we, the citizens of Georgia, will not believe, - this was stated by the Secretary General of “Lelo-Strong Georgia,” Irakli Kupradze, at a briefing.",,,
