Source File,Content
10_ge_original_IPN_news.csv,"ჩემთვის დიდი პატივია, მონაწილეობა მივიღო საპარლამენტო დიპლომატიის შესახებ დისკუსიაში PAM-ის წევრი და პარტნიორი ქვეყნების პარლამენტების თავმჯდომარეებისა და პრეზიდენტების პირველი სამიტის ფარგლებში. საქართველოს ისტორიული კავშირები ხმელთაშუა ზღვის რეგიონთან ათასწლეულებს ითვლის და მოხარულები ვართ, რომ ვაგრძელებთ ამ ტრადიციას მას შემდეგ, რაც 35 წლის წინ ოფიციალურად მოვიპოვეთ დამოუკიდებლობა, - ამის შესახებ საქართველოს პარლამენტის თავმჯდომარემ შალვა პაპუაშვილმა, ხმელთაშუა ზღვის საპარლამენტო ასამბლეის (PAM) წევრი და პარტნიორი ქვეყნების პარლამენტების თავმჯდომარეების რიგით პირველ სამიტზე სიტყვით გამოსვლისას განაცხადა."
10_ge_original_IPN_news.csv,"როგორც შალვა პაპუაშვილმა აღნიშნა, დღევანდელი მოშლილი საერთაშორისო სისტემა გეოპოლიტიკური დაძაბულობით, ეკონომიკური გაურკვევლობითა და უსაფრთხოების დინამიკის ცვალებადობით ხასიათდება."
10_ge_original_IPN_news.csv,"მისი თქმით, საზოგადოება არის წესებზე დაფუძნებული საერთაშორისო წესრიგის ჩამოშლის მოწმენი, რაც საგანგაშო პროცესია და ეჭვქვეშ აყენებს სახელმწიფოებს შორის სტაბილურობის, თანამშრომლობისა და ნდობის საფუძვლებს."
10_ge_original_IPN_news.csv,"„განსაკუთრებული პატივია თქვენ წინაშე გამოსვლა PABSEC-ის პრეზიდენტის პოზიციიდან, რაც მაძლევს შესაძლებლობას, გავაჟღერო შავი ზღვის რეგიონის ქვეყნების პარლამენტარების ხმა. დღესდღეობით ჩვენი რეგიონი მსოფლიო არასტაბილურობის ეპიცენტრშია - მიმდინარეობს რუსეთ-უკრაინის ომი, რომელიც უკვე ოთხ წელზე მეტ ხანს გრძელდება."
10_ge_original_IPN_news.csv,"როგორ შეუძლია საპარლამენტო დიპლომატიას, ხელი შეუწყოს რეგიონულ მშვიდობასა და რეგიონთაშორის თანამშრომლობას? მაშინ, როდესაც გლობალური ორგანიზაციები ვერ ახერხებენ შედეგების მიღწევას, რეგიონულ ფორმატებს ეძლევათ უნიკალური შესაძლებლობა, უკეთესობისკენ შეცვალონ რეალობა: ჩვენ გვაერთიანებს საერთო პრაგმატული ინტერესები, რომლებიც უშუალოდ ჩვენი მოსახლეობის მიერ არის ჩვენზე დელეგირებული, რადგან პარლამენტები პირდაპირ გამოხატავენ ხალხის ნებას."
10_ge_original_IPN_news.csv,"შესაბამისად, რეგიონული გაერთიანებები ქმნიან ჩარჩოს, რომლის საშუალებითაც მეზობელ ქვეყნებს შეუძლიათ აწარმოონ დიალოგი, განიხილონ საერთო გამოწვევები და პრაქტიკულ გადაწყვეტილებებს მიაღწიონ. ხმელთაშუა ზღვის, შავი ზღვისა და ყურის რეგიონები ერთმანეთთან დაკავშირებული სივრცეებია, სადაც გაძლიერებულ თანამშრომლობას შეუძლია ხელშესახები შედეგების მოტანა. გაძლიერებული საპარლამენტო გაცვლები შესაძლოა სტაბილურობის, ინოვაციებისა და მდგრადი განვითარების ხიდად იქცეს. ეს კავშირები მშვიდობას დამატებით შანსებს მისცემს."
10_ge_original_IPN_news.csv,რეგიონთაშორისი თანამშრომლობის რომელი მთავარი მიმართულებები შეგვიძლია გამოვყოთ მშვიდობისა და სტაბილურობის მისაღწევად?
10_ge_original_IPN_news.csv,"დაკავშირებადობა ამ თანამშრომლობაში ცენტრალურ ადგილს იკავებს. სტრატეგიული სატრანზიტო მარშრუტების, მათ შორის შუა დერეფნის განვითარება, ევროპასა და აზიას შორის ვაჭრობასა და ეკონომიკურ ურთიერთობებს ახლებურად აყალიბებს. ეს დერეფნები თანამშრომლობის არხებია, რომლებიც ჩვენს რეგიონებს აახლოებს და გლობალური მიწოდების ჯაჭვების მოწყვლადობას ამცირებს. დაკავშირებადების საკითხი მჭიდროდ არის დაკავშირებული ენერგეტიკულ უსაფრთხოებასთან, რომელიც ჩვენი საერთო მომავლისთვის გადამწყვეტ თემად იქცა. ენერგიის წყაროებისა და მარშრუტების დივერსიფიკაცია აუცილებელია სტაბილურობისა და მედეგობის უზრუნველსაყოფად, განსაკუთრებით ევროპისთვის. ალტერნატიულ ენერგორესურსებსა და ინფრასტრუქტურაზე თანამშრომლობის გაძლიერებით, ჩვენ ხელს შევუწყობთ ეკონომიკურ ზრდას და უფრო უსაფრთხო და მდგრად ენერგეტიკულ გარემოს შევქმნით“, - განაცხადა შალვა პაპუაშვილმა."
10_ge_original_IPN_news.csv,IPN_news10f
10_ge_original_IPN_news.csv,"შალვა პაპუაშვილი პაველ ჰერჩინსკის წერილით მიმართავს (08.05.2026, 10:34)"
10_ge_original_IPN_news.csv,"საქართველოს პარლამენტის თავმჯდომარე შალვა პაპუაშვილი ევროკავშირის ელჩს, პაველ ჰერჩინსკის წერილით მიმართავს."
10_ge_original_IPN_news.csv,"პაპუაშვილი წერილს სოციალურ ქსელში ავრცელებს და წერს, რომ ჰერჩინსკის ევროპის დღესთან დაკავშირებით მიმართავს."
10_ge_original_IPN_news.csv,"„გილოცავთ ევროპის დღეს. ამ მნიშვნელოვან დღეს, სიმბოლური აღნიშვნის გარდა, უნდა დავფიქრდეთ იმაზე, თუ რეალურად რა არის ევროპა, როგორ აისახება მისი მნიშვნელობა მოქალაქეთა ცხოვრებაზე და როგორ განაპირობებს ის საქართველოსა და ევროკავშირის მომავალს."
10_ge_original_IPN_news.csv,"რობერ შუმანმა, ევროკავშირის ერთ-ერთმა დამფუძნებელმა მამამ და დიდმა ფრანგმა სახელმწიფო მოღვაწემ, მისი ისტორიული განცხადება სწორედ ამ დღეს, მეორე მსოფლიო ომის დასრულების მეხუთე წლისთავზე, გააკეთა. „შუმანის დეკლარაციას“ საფუძვლად ედო ერთი უმთავრესი მიზანი: უზრუნველეყო, რომ ომს აღარასოდეს გაენადგურებინა ევროპა. დეკლარაციის სულისკვეთება მკაფიო იყო - მშვიდობა ერთიანობით, თანამშრომლობა ურთიერთპატივისცემით და სტაბილურობა პასუხისმგებლობის გაზიარებით. ევროკავშირის დღევანდელი პოლიტიკაც სწორედ ამ ხედვის ფონზე უნდა შეფასდეს."
10_ge_original_IPN_news.csv,"რობერ შუმანისგან განსხვავებით, გასულ წელს, ევროპის დღეს, ქართველი ხალხისადმი თქვენს მიმართვაში, თქვენ არჩიეთ მეორე მსოფლიო ომის დასრულების წლისთავის უგულებელყოფა და, სანაცვლოდ, აქცენტი გააკეთეთ თქვენს პოლიტიკურ პრეტენზიებზე მასპინძელი ქვეყნის მიმართ. თუმცა, ალბათ ღირს შეხსენებად, რომ არა, სხვა ანტიფაშისტურ ერებთან ერთად, ქართველი ხალხის დღევანდელი თაობების მშობლები და პაპა-ბებიები, ვერც ფაშიზმი დამარცხდებოდა და არც ევროკავშირი და ევროპის დღე იარსებებდა. საქართველოში არ არსებობს ოჯახი, რომელმაც ამ ომში მსხვერპლი არ გაიღო. ევროპის დღის გამარჯვების დღისგან გამიჯვნა ჩვენთვის მიუღებელია. ამიტომ, იმედი მაქვს, რომ 9 მაისს, თქვენს შეკრებაზე, სათანადო პატივს მიაგებთ 300,000 ქართველს, რომელმაც სიცოცხლე დადო ფაშიზმისაგან თავისუფალი ევროპისათვის."
10_ge_original_IPN_news.csv,"„ევროპის ერთიანობა ვერ იქნა მიღწეული და ჩვენ მივიღეთ ომი“ - ევროკავშირის დღევანდელი ხელმძღვანელობის მოქმედებები აჩვენებს, რომ ის ვერ იაზრებს შუმანის დეკლარაციის ამ ფუძემდებლურ დასკვნას. ევროკავშირის მიმდინარე პოლიტიკა არ ტოვებს სხვაგვარი ახსნის სივრცეს, გარდა იმისა, რომ ის მიმართულია დაპირისპირების გაღრმავებისა და უთანხმოებების ზრდისკენ. ევროპარლამენტის უსამართლო და პოლიტიკურად მოტივირებული რეზოლუციები, პოლიტიკური და ეკონომიკური შურისძიების არაერთი მუქარა, საქართველოს შიდა საქმეებში მუდმივი ჩარევა - ეს მხოლოდ რამდენიმე მაგალითია იმ მიზანმიმართული მცდელობებისა, რომლებიც მიზნად ისახავს დაპირისპირების წაქეზებას როგორც საქართველოს შიგნით, ისე საქართველო-ევროკავშირის ურთიერთობაში. ნამდვილი ერთიანი ევროპა არის ის, რომელიც არა მხოლოდ მომავალ ომებს აღკვეთს, არამედ მიმდინარე კონფლიქტებსაც დაასრულებს. თუმცა, სამწუხაროდ, საქართველოს მიმართ ბრიუსელის პოლიტიკაში ქართველ ხალხსა და ევროკავშირს შორის ერთიანობის მიღწევის განზრახვა არსად იკვეთება."
10_ge_original_IPN_news.csv,"„ევროპა ერთ მომენტში ან ერთი გეგმით ვერ შეიქმნება“ - განაცხადა რობერ შუმანმა თავის ცნობილ დეკლარაციაში. სამწუხაროდ, დღესდღეობით ვხედავთ, რომ შუმანის ეს ბრძნული სიტყვები უგულებელყოფილია, ხოლო ევროკავშირის პოლიტიკა ვიწრო პოლიტიკური ინტერესებითა და ცრუ და ხელოვნურად შექმნილი იდეოლოგიების საფუძველზე ხორციელდება, რომლებიც უგულებელყოფენ ევროპის მოსახლეობის კულტურულ სიმდიდრეს, იდეოლოგიურ მრავალფეროვნებასა და პოლიტიკურ პლურალიზმს. ევროპული ინტეგრაციის გზაზე საქართველოსთვის პოლიტიკური და იდეოლოგიური ჩარჩოების დაწესების მცდელობაც ამ ვიწრო, უშედეგო და ზედაპირული პოლიტიკის კარგი მაგალითია."
10_ge_original_IPN_news.csv,"ქართველი ხალხი არ საჭიროებს ევროპული გზისკენ მიმართულების ჩვენებას. საქართველო თავად არის ევროპული ცივილიზაციის თანაშემოქმედი და ამიტომ სადაც საქართველოა, იქ არის ევროპაც. ევროპული ინტეგრაცია არ უნდა ნიშნავდეს ბრიუსელის ერთპიროვნულ ბატონობას საქართველოზე, არამედ ის უნდა იყოს სხვა ევროპულ ერებთან ჩვენი ისტორიული კავშირების ჭეშმარიტი განმტკიცება, როგორც თანასწორი თანასწორთან."
10_ge_original_IPN_news.csv,"ევროპის დღემ ისიც უნდა შეგვახსენოს, რომ ევროკავშირის ვერცერთი ხელმძღვანელობა ვერ გააუქმებს ისეთ ევროპულ იდეალებს, როგორებიცაა ეროვნული დამოუკიდებლობა, ქრისტიანული ღირებულებები და ცხოვრების ტრადიციული წესი, მხოლოდ იმიტომ, რომ მათ განსხვავებული იდეოლოგიური შეხედულებები აქვთ. სწორედ ევროკავშირის ამ დამფუძნებელ სულისკვეთებასთან შეუთავსებლობას ავლენენ ისინი, ვინც მეტისმეტად ერთობიან დემოკრატიულად არჩეული ხელისუფლებების წინააღმდეგ ე.წ. „რეჟიმის ცვლილების“ გეგმებით, აწესებენ ადამიანის ბუნებასთან შეუთავსებელ იდეოლოგიებს და ტრადიციებში არსებული განსხვავებების უგულებელყოფით, ცდილობენ ერთგვაროვანი ცხოვრების წესის დანერგვას."
10_ge_original_IPN_news.csv,"„ქვანახშირისა და ფოლადის თანამეგობრობის“ შექმნის იდეა, რომელიც რობერ შუმანმა 1950 წლის 9 მაისს წარადგინა, მიზნად ისახავდა „ცხოვრების დონის ამაღლებას და მიღწევების შენარჩუნებას“. მას კარგად ესმოდა, რომ მშვიდობა საჭიროებს მყარ ეკონომიკურ ფუნდამენტს. სწორედ ამ იდეაზე იყო დაფუძნებული მთელი ევროპული პროექტი. თუმცა, დღეს ევროკავშირის ხელმძღვანელობას, როგორც ჩანს, ეს საბაზისო პრინციპიც დავიწყებული აქვს. სხვა რით უნდა აიხსნას, ყოველგვარი უსაფრთხოების გარანტიებისა და ეკონომიკური მხარდაჭერის შეთავაზების გარეშე, რუსეთის წინააღმდეგ ეკონომიკურ დაპირისპირებაში ჩართვის დაჟინებული მოწოდებები, რომელზე დაყოლაც გამოიწვევდა არა მხოლოდ საქართველოს ეკონომიკურ ნგრევას, არამედ რეგიონულ არასტაბილურობასაც, რაც ევროპას მნიშვნელოვანი ენერგორესურსებისა და გეოეკონომიკური მარშრუტების გარეშე დატოვებდა."
10_ge_original_IPN_news.csv,"ევროპის დღის იდეაში ჩადებული საწყისი ევროპული მისწრაფებებიდან გადახვევამ ევროკავშირი მიიყვანა იმ მდგომარეობამდე, როდესაც საქართველოს მიმართ მისი პოლიტიკა დაყვანილია ძალადობის, სიძულვილის ენისა და რადიკალიზმის მხარდაჭერამდე. გასულ წელს, ორჯერ, წერილობით მოგმართეთ მოწოდებით, დაგეგმოთ სიძულვილის ენის და ძალადობის გახშირებული ფაქტები, თუმცა უშედეგოდ. ძალადობისა და რადიკალიზმის პოლიტიკურად მოტივირებული წაყრუების მძიმე შედეგები, ყველაზე კარგად, გასული წლის 4 ოქტომბერს გამოჩნდა, როდესაც ევროკავშირის პრესსპიკერის ცნობილი განცხადებით ძალადობისთვის რიტორიკული მწვანე შუქის ანთებამ, რადიკალური ჯგუფები, პრეზიდენტის სასახლის შტურმზე წაიყვანა. მას შემდეგ, უკვე შვიდ თვეზე მეტი ხნის განმავლობაში, არც ერთ ევროპელ მაღალჩინოსანს საჯაროდ არ დაუგმია გადატრიალების ეს მცდელობა, თითქოს, ძალადობრივი გადატრიალებები ევროპულ პოლიტიკაში ნორმალური პრაქტიკა იყოს."
10_ge_original_IPN_news.csv,"საქართველოსთან დაკავშირებით გაკეთებული უკანასკნელი მიუღებელი და ჩვენი ხალხის მიმართ მუქარის შემცველი განცხადებები, თითქოს ქვეყანა „ბნელ წარსულს“ უბრუნდება, კიდევ ერთხელ წარმოაჩენს, რამდენად არასწორია ევროკავშირის ამჟამინდელი პოლიტიკა. თუმცა რეალობას ქართველი ხალხის პერსპექტივიდან თუ შევხედავთ, შესაძლოა, თავად ევროპა მიდიოდეს იმ ბნელი წარსულისკენ, რომლის თავიდან აცილებასაც რობერ შუმანი და მისი თაობის სხვა დიდი მოღვაწეები ცდილობდნენ."
10_ge_original_IPN_news.csv,"საქართველოს აქვს სამომავლო გზის მკაფიო შეთავაზება. აგრესიული რიტორიკის შეწყვეტა, მავნე პოლიტიკის გადახედვა და უსამართლო რეზოლუციების გაუქმება არის ის, რაც გახსნიდა გზას ნამდვილი დიალოგისთვის, გონივრულობისთვის და ერთიანობისთვის, რაც არის კიდეც ევროპის დღის თავდაპირველი სულისკვეთება."
10_ge_original_IPN_news.csv,"თუ გვინდა, რომ ევროპის დღემ შეინარჩუნოს თავისი მნიშვნელობა, მაშინ ის კვლავ უნდა ნიშნავდეს იმას, რასაც თავდაპირველად წარმოადგენდა - მშვიდობას, თანამშრომლობას და ერთიანობას, დაფუძნებულს ერების და მათი იდენტობის პატივისცემაზე“, - ნათქვამია პაპუაშვილის წერილში."
11_ge_original_IPN_news.csv,IPN_news11
11_ge_original_IPN_news.csv,"ხატია დეკანოიძე - თუ შევხედავთ, რა ხდება სომხეთში, ნახავთ, რომ ფუნქცია, რაც საქართველოს ჰქონდა, ყოფილიყო რეგიონის ლიდერი, აღარ არსებობს - ივანიშვილის დანაშაულის და „ანტი ქართული ოცნების“ გამო კარგავს საქართველო ამ ფუნქციას (06.05.2026, 12:00)"
11_ge_original_IPN_news.csv,"დღეს ივანიშვილმა და „ანტი ქართულმა ოცნებამ“ საქართველოს დააკარგვინა გრძელვადიანი მშვიდობის, განვითარების, პროგრესისა და ეკონომიკური კეთილდღეობის ფუნქცია. ქართველ ხალხს დააკარგვინა კეთილდღეობის და გამდიდრების შესაძლებლობა, ევროინტეგრაციის შესაძლებლობა. ეს არის ისტორიული დანაშაული,- ამის შესახებ „ნაციონალური მოძრაობის“ ერთ-ერთმა ლიდერმა ხატია დეკანოიძემ განაცხადა."
11_ge_original_IPN_news.csv,"მან საზოგადოებას 22 წლის წინ 6 მაისს აჭარის „რუსეთისა და დესპოტის მმართველობისგან გათავისუფლება“ მიულოცა და აღნიშნა, რომ სწორედ ამ დღეს დაიწყო ახალი ფურცელი საქართველოს ისტორიაში, რომელიც გულისხმობდა რეგიონის ლიდერობას."
11_ge_original_IPN_news.csv,"„გილოცავთ საქართველოს უახლეს ისტორიაში ერთ-ერთ ყველაზე გამორჩეულ თარიღს- საქართველოში აჭარის დაბრუნებას. 22 წლის წინ საქართველოს უახლეს ისტორიაში ზუსტად 6 მაისს მოხდა ერთ-ერთი უმნიშვნელოვანესი მოვლენა, როდესაც საქართველოს გულში დაბრუნდა აჭარა, გათავისუფლდა რუსული მმართველობისგან, გათავისუფლდა დესპოტის მმართველობისგან და დაიწყო პრეზიდენტ მიხეილ სააკაშვილთან, მის გუნდთან ერთად, მრავალ გულმხურვალე პატრიოტთან ერთად ძალიან მნიშვნელოვანი აღმასვლა და დიახ, საქართველომ დაიწყო ახალი ფურცელი, რომელიც გულისხმობდა რეგიონის ლიდერობას, განვითარებას ტექნოლოგიებში, განათლებაში, აღმოსავლეთ ევროპის გაფართოების კონტექსტში, აშშ-ისთან სტრატეგიული პარტნიორობის კონტექსტში, რაც იყო ჩვენი ერის ნამდვილად ისტორიული მისია. ეს იყო დღე, როდესაც ჩვენ სრულიად სხვა სახელმწიფოებრივ განვითარებაზე გადავედით და ჩვენმა გუნდმა შეძლო ნამდვილად საქართველოს მოეპოვებინა რეგიონული ლიდერის ფუნქცია. დღეს ივანიშვილმა და „ანტი ქართულმა ოცნებამ“ საქართველოს დააკარგვინა გრძელვადიანი მშვიდობის, განვითარების, პროგრესისა და ეკონომიკური კეთილდღეობის ფუნქცია. ქართველ ხალხს დააკარგვინა კეთილდღეობის და გამდიდრების შესაძლებლობა, ევროინტეგრაციის შესაძლებლობა. ეს არის ისტორიული დანაშაული და თუ შევხედავთ, რა ხდება ჩვენს მეზობელ სომხეთში და მინდა მათ ვუსურვო ძალიან დიდი წარმატება, ნახავთ რომ ის ფუნქცია, რომელიც საქართველოს ჰქონდა, ყოფილიყო რეგიონის ლიდერი, ჰქონოდა ძალიან ბევრი მდგრადი მშვიდობის პროექტები, ეს ფუნქცია აღარ არსებობს. სომხეთში უკანასკნელ დღეებში განვითარებული მოვლენები არ არის მხოლოდ ევროკავშირის, აშშ-ის ან კანადის პოლიტიკური მხარდაჭერა ჩვენი მეზობლების მიმართ, ეს არის საინვესტიციო პროექტები, რომელიც ნამდვილად გულისხმობს გრძელვადიან მშვიდობას. ჩვენ ასეთი პროექტები მრავლად გვქონდა, მათ შორის, მიხეილ სააკაშვილი, რომელიც დღეს პოლიტიკური პატიმარია, იყო უშუალოდ ჩართული ბათუმის ტექნოლოგიური უნივერსიტეტის განვითარებაში, მშენებლობაში და მე თვითონ ძალიან ამაყი ვარ, რომ მონაწილეობას ვიღებდი ამ ტექნოლოგიური უნივერსიტეტის მშენებლობაში. ეს უნივერსიტეტი უნდა გამხდარიყო ნამდვილად საქართველოს ერთ-ერთი მნიშვნელოვანი ჰაბი განათლების, ტექნოლოგიების, ახალი საკომუნიკაციო სისტემების და ახალი განათლების ეტაპზე გადასვლის შესაძლებლობა. სომხეთში რაც ხდებოდა, ეს არ არის მხოლოდ პოლიტიკური მხარდაჭერა, ეს არის ეკონომიკური მხარდაჭერა, რომელიც უზრუნველყოფს გრძელვადიან მშვიდობას. ყველა ადამიანი, რომელიც ჩართული იყო საქართველოს განვითარების უმნიშვნელოვანეს ეტაპებზე, დღეს ადევნებს თვალყურს თუ როგორ კარგავს ქვეყანა ივანიშვილის დანაშაულის გამო, „ანტი ქართული ოცნების“ გამო ამ ფუნქციას. 400 მილიარდი ინვესტიცია, სამხედრო ტექნოლოგიური თანამშრომლობა საფრანგეთთან, ამერიკის შეერთებულ შტატებთან, ენერგეტიკული უსაფრთხოების პროექტები, ყველაზე მნიშვნელოვანი ახალი დერეფანი, რომელზეც საუბრობს ახლა ევროკომისია, ევროკავშირი, აშშ და კანადა, უდიდესი ინვესტიციები, რომლებიც არის მშვიდობის, მდგრადი განვითარების და პროგრესის ერთ-ერთი ყველაზე მნიშვნელოვანი სფერო, ამას კარგავს საქართველო“, - განაცხადა დეკანოიძემ."
12_ge_original_IPN_news.csv,IPN_news12
12_ge_original_IPN_news.csv,"ირაკლი კუპრაძე - ანტიქართული „ოცნების“ მიერ თავდაცვის მინისტრის ჩაყვანა ანაკლიის ცარიელ სანაპიროზე, სადაც არაფერი მიმდინარეობს, ფოტოსესია და მინისტრების წრეზე სიარული, არის სასაცილო პროპაგანდა, რომელსაც არ დავიჯერებთ! (07.05.2026, 13:56)"
12_ge_original_IPN_news.csv,"ანტიქართული „ოცნების“ მიერ, გუშინ, თავდაცვის მინისტრის ჩაყვანა ანაკლიის ცარიელ სანაპიროზე, სადაც არანაირი სამუშაოები არ მიმდინარეობს, ფოტოსესია და „ქართული ოცნების“ მინისტრის წრეზე სიარული, არის სასაცილო პროპაგანდა, რომელსაც საქართველოს მოქალაქეები არ დავიჯერებთ, - ამის შესახებ „ლელო-ძლიერი საქართველოს“ გენერალურმა მდივანმა, ირაკლი კუპრაძემ ბრიფინგზე განაცხადა."
12_ge_original_IPN_news.csv,"მისივე თქმით, 2020 წელს უნდა მიეღო ანაკლიის პორტს პირველი გემი, დღეს კი ვხედავთ არარსებულ პროექტს, ჩაშლილ მოლაპარაკებებს და ქვეყნიდან გაძევებულ დასავლელ ინვესტორებს."
12_ge_original_IPN_news.csv,"„ანტიქართული „ოცნება“ საკუთარ ტყუილებში ჩაიკარგა. ისინი იხრჩობიან იმ პროპაგანდასა და ტყუილებში, რასაც აწარმოებენ. გუშინ, ანტიქართული „ოცნების“ პროპაგანდისტული საშუალებებით გავრცელდა სიუჟეტები, რომლის მიხედვითაც, თითქოს ანაკლიის პორტის მშენებლობა დაიწყო. ეს არის კიდევ ერთი ბლეფი და ტრიუკი ბიძინა ივანიშვილის მხრიდან, რომელიც მიუთითებს, რომ აქამდე, 6 წლის განმავლობაში გაკეთებული განცხადებები „ქართული ოცნების“ მხრიდან ტყუილი იყო. მერამდენეჯერ, ალბათ, რამდენიმე ათეული შემთხვევაა, როდესაც დააანონსეს, რომ დღეს დაიწყო ანაკლიის პორტის მშენებლობა. სინამდვილეში, ყველაფერი არის ტყუილი, პროპაგანდა და ბლეფი ბიძინა ივანიშვილის მხრიდან."
12_ge_original_IPN_news.csv,"2024 წელს, მორიგი მსგავსი ტრიუკის პირობებში, ბიძინა ივანიშვილი და მისი პროპაგანდისტული მანქანა გამოვიდა და თქვა, რომ სულ რამდენიმე დღეში, ხელშეკრულება გაფორმდებოდა ჩინურ კონსორციუმთან, რომელიც მშენებლობასაც დაიწყებდა. დღეს, კიდევ ერთხელ დასტურდება რომ აქამდე ნათქვამი ყველა დაპირება, ყველა თარიღი იყო ტყუილი. მხოლოდ მშრალი პროპაგანდა ივანიშვილის და ანტიქართული „ოცნების“ მხრიდან."
12_ge_original_IPN_news.csv,"2026 წელს, დღეს, არ არსებობს არც ინვესტორი, არც დასრულებული და აშენებული ანაკლიის პორტი, აღარ არსებობს მასტერპლანი, გენერალური გეგმა, რომელიც უნდა ყოფილიყო შეთანხმებული მრავალგზის. ეს გენერალური გეგმაც და მასტერპლანიც ნაგავში მოისროლეს. შეუკვეთეს ეკონომიკის სამინისტროს მხრიდან ახალი ე.წ. მასტერპლანი, რომლის მიხედვითაც, საერთოდ მიზნობრიობას და შედეგობრიობას ეჭვქვეშ აყენებს ივანიშვილი და მისი ანტიქართული „ოცნება“."
12_ge_original_IPN_news.csv,"გუშინ, ანტიქართული „ოცნების“ მიერ, თავდაცვის მინისტრის ჩაყვანა ანაკლიის ცარიელ სანაპიროზე, სადაც არანაირი სამუშაოები არ მიმდინარეობს, ფოტოსესია და „ქართული ოცნების“ მინისტრის წრეზე სიარული არის სასაცილო პროპაგანდა, რომელსაც საქართველოს მოქალაქეები არ დავიჯერებთ. ფაქტი ერთია: მაშინ, როდესაც 2020 წელს უნდა მიეღო ანაკლიის პორტს პირველი გემი, დღეს ვხედავთ არარსებულ პროექტს, ჩაშლილ მოლაპარაკებებს, ქვეყნიდან გაძევებულ დასავლელ ინვესტორებს, ამერიკელ და ევროპელ ინვესტორებს. ამ პირობებში, შეუძლებელია ივანიშვილმა ააშენოს ანაკლიის პორტი. მას არ უნდა ანაკლიის პორტის აშენება, მას ინტერესი აქვს რომ საქართველომ ეს უმნიშვნელოვანესი სტრატეგიული ობიექტი დაკარგოს."
12_ge_original_IPN_news.csv,"ცხადად გახსნილია ახალი შესაძლებლობების ფანჯარა, რაც გამოხატულია ჩვენი პარტნიორების კიდევ ერთხელ ხმამაღლა გაჟღერებული დაინტერესებით, რომ შავი ზღვა არის ჩვენი პარტნიორების ინტერესი. ამ შესაძლებლობას ივანიშვილი აკარგვინებს ქვეყანას, პროპაგანდით ცდილობს ფონს გასვლას."
12_ge_original_IPN_news.csv,"„ლელო ძლიერი საქართველო“ არის პოლიტიკური პარტია, რომელიც ამ ეროვნული და სტრატეგიული ობიექტის მთავარი მხარდამჭერია. პროექტის, რომელსაც ჰქვია „ანაკლია“. ჩვენ გვაქვს კონკრეტული გეგმა, როგორ უნდა აშენდეს ანაკლიის პროექტი. ხელისუფლებაში მოსვლის შემდეგ, აუცილებლად, პირველივე ნაბიჯად უნდა გადაიდგას ის, რომ ეროვნული და სტრატეგიული მნიშვნელობის პროექტად გამოცხადდეს ანაკლიის პორტი, ყველა ხელშეკრულება უნდა იყოს საჯარო, არა „შავი ფარდის“ მიღმა, როგორც ივანიშვილი აკეთებს, იქნება ეს „არაბული ქალაქები“, თუ სხვა. დაუშვებლად უნდა იქნეს ცნობილი ჩინური და რუსული ინვესტიციების არსებობა, რომელიც შესაძლებელია ეწინააღმდეგებოდეს საქართველოს ეროვნულ ინტერესებს. ანაკლიის პორტი უნდა აშენდეს სახელმწიფოს ჩართულობით, დასავლელ, ამერიკელ პარტნიორებთან თანამშრომლობის პრინციპით."
12_ge_original_IPN_news.csv,"რამდენმა მინისტრმაც არ უნდა ისეირნოს ანაკლიის სანაპიროზე, სადაც არანაირი სამუშაოები არ მიმდინარეობს, ჩვენ პორტს აუცილებლად ავაშენებთ“, - აღნიშნავს კუპრაძე."
12_ge_original_IPN_news.csv,"შეგახსენებთ, გუშინ, ეკონომიკისა და მდგრადი განვითარების მინისტრი მარიამ ქვრივიშვილი გუშინ, ანაკლიის ნავსადგურის ტერიტორიაზე მიმდინარე სამუშაოებს ვიცე-პრემიერ, თავდაცვის მინისტრ ირაკლი ჩიქოვანთან ერთად გაეცნო. როგორც ეკონომიკის მინისტრმა აღნიშნა, „პროცესი უკვე საკმაოდ აქტიურ ფაზაშია შესული“."
13_ge_original_IPN_news.csv,IPN_news13
13_ge_original_IPN_news.csv,"ლევან მახაშვილი - ევროპარლამენტის დოკუმენტებმაც, ევროპარლამენტმაც, სამწუხაროდ ფასი დაკარგა - ერთადერთი სპორტული ინტერესიღაა დარჩენილი, აბა, წინაზე უარეს დოკუმენტს შეიმუშავებენ თუ რამე სიახლე გვექნება (05.05.2026, 14:29)"
13_ge_original_IPN_news.csv,"ეს დოკუმენტი თავის დამატებიანად, რომლებმაც კიდევ უფრო მკვეთრად გააუარესა საწყისი, სრულიად აცდენილია რეალობას - ჩვენთვის და საზოგადოებისთვის ევროპარლამენტის დოკუმენტებმაც, ევროპარლამენტმაც, სამწუხაროდ ფასი დაკარგა, რადგან ის არ ემსახურება თანამშრომლობის და დიალოგის დღის წესრიგს, - ამის შესახებ პარლამენტის ევროინტეგრაციის კომიტეტის თავმჯდომარემ, ლევან მახაშვილმა განაცხადა, რითაც ევროპარლამენტის საგარეო საქმეთა კომიტეტის მიერ საქართველოს შესახებ მიღებულ ანგარიშს გამოეხმაურა."
